Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Actual,Predicted
1.077181951,0.462732953,-1.798955292,2.054467899,-0.548000715,-0.059185166,-2.032169189,0,0
3.948113709,-1.634183083,-4.773780118,1.9316313,0.790539691,1.583097197,-2.478055932,1,1
-1.313893834,-2.386817845,2.505231799,1.339162226,3.790206269,0.221429828,-2.583858134,1,1
0.57383796,-4.604309375,3.498755063,2.549497954,0.11755595,2.629807952,3.744711358,1,1
-2.480182814,-1.328741336,0.882916528,3.432893611,0.627784758,0.523801474,2.035405642,1,1
0.359662874,0.860022963,-0.533276843,0.788401387,1.616287058,-0.713700147,-2.943063246,0,1
-0.013717782,-0.116183901,-0.866420466,0.558549006,0.380898411,2.564543574,-0.214724499,1,0
0.517881697,-2.57873522,-3.349119296,1.918513719,0.296203604,0.042440421,-1.504922768,1,0
-0.264743009,-0.449043603,0.286710547,0.624868112,-4.361377687,-0.621105013,0.424573151,0,0
-1.103217436,-1.944868879,2.173498135,0.19277291,0.256211238,1.556441962,-0.684437591,1,1
1.769986727,0.772538265,0.649892696,0.665294954,-0.768161622,-0.889425792,2.648944119,1,1
-1.104933957,-0.043345437,0.856840165,-0.079904861,2.59354048,-0.586164893,-3.786816268,1,1
3.338941079,2.501791012,-3.325553957,0.238513015,1.251663502,1.021681132,0.995985405,1,1
-2.397992578,0.397427247,-1.60668706,-1.203198937,1.097206579,4.362362607,0.521519891,0,0
0.139966543,2.859047636,-0.638818964,2.039985064,-2.918314222,-1.176458695,1.195273442,1,1
0.951363333,-2.565242932,2.344981965,2.640555172,-3.296170037,-0.297230402,1.491628066,0,0
-0.809220685,-1.723186461,-0.797727565,1.270493718,-0.506610805,1.296464979,0.00487338,0,0
1.641329457,0.097759121,1.398248175,3.298691063,-1.791934976,-2.478749598,2.814021899,0,1
-3.690033476,-0.873525081,2.228896977,0.329779232,3.151650576,-0.550207271,-2.83624902,1,1
-1.092104469,-2.319824263,-3.241269472,-0.615612564,3.810939232,2.543286344,2.563835795,0,0
-0.888894506,-3.28406226,-1.954676321,1.166088688,1.860967874,1.806807734,3.612383361,0,0
-2.261672404,-0.810398929,3.523334012,-0.567024704,-0.689129281,0.355311652,0.432000061,0,1
-0.170811719,-1.867271142,-1.771844728,2.413155317,-3.094554738,-0.624884375,-2.076113997,0,0
1.012602773,-2.727092843,-0.588560196,3.408492098,-4.005527393,-0.946999719,-0.990545561,0,0
-0.365281129,-1.461039892,1.398050916,1.807961186,-1.560345485,-0.314939391,0.260775943,0,0
-3.093060149,-0.688873446,1.319296711,-0.364018616,1.138878071,1.30391529,0.710305734,1,0
-4.00776216,2.97016361,0.218167266,-0.492368963,1.65637489,-2.13389511,-4.431320563,1,1
-1.669019235,-3.96971608,-2.343073081,0.689359012,3.32173765,-1.541197505,0.753544133,1,1
-3.210096252,2.248710703,-0.990902516,0.460362956,2.445018079,-1.539849766,-2.760396429,1,1
-1.701201299,-0.825931857,1.35033649,-0.464458651,0.995155776,0.867103783,-3.090406634,1,1
0.012174558,-4.210224019,0.606974182,1.374415029,0.901340146,-2.340633428,-0.99235719,1,1
-1.3681164,-0.163515102,-2.748561379,1.612122394,-1.697968636,2.543862516,1.274318228,0,0
-3.193771996,2.130105726,-0.247501191,-2.620954157,4.226314433,4.59034704,1.529106684,0,1
-3.200794437,1.613492755,0.498759498,2.181400834,2.592380788,-1.749473011,-1.22320905,1,1
-1.039616871,-0.016362065,-4.101306009,0.672189527,-2.140563079,2.316941986,-1.013110289,0,0
-0.016624055,0.380198042,-1.510938372,1.756055388,1.646458161,2.25479157,1.906740297,0,0
2.143414632,-2.096964281,0.930632039,4.303733543,0.057817912,1.177471507,2.523858095,1,1
0.498815017,-2.074870868,1.062057984,1.53028433,-5.713431338,-2.6299309,-1.451499763,0,0
-2.221113828,-3.085519871,-0.737283073,-0.931100276,-0.906036979,2.929602279,-4.18344198,0,0
2.354402289,-2.660270254,2.615415905,-3.291210248,4.604454116,-1.240117421,3.689580857,1,1
-0.394603433,-0.399161414,-2.875348042,1.0531903,-1.21795562,0.04458874,-1.316498558,1,0
-0.503316995,-0.704216886,-3.883713649,0.628402893,2.458651035,3.698133576,-0.409698609,0,0
1.27449636,-2.511492325,0.382559723,2.715172739,-0.288362936,2.283241726,1.501072134,1,1
-0.990224977,-1.667060134,0.310330178,3.65755329,-2.110675284,-2.625004048,-1.822560505,0,1
-1.333447032,0.26797796,-0.163473966,3.302050197,-1.782411805,1.754451705,0.703823703,0,0
-1.476159999,-0.320603978,-0.424914108,0.313640904,1.135044969,0.919930371,-1.361351188,0,0
-0.606658561,-4.249128494,-1.360871102,1.128343381,2.508678833,-1.683903241,-0.378882061,1,1
-5.23419084,-0.782204481,5.559623565,2.249128499,0.849809838,-1.648863327,4.306460128,0,1
2.111309216,-0.363700268,-3.46298717,-0.805192071,1.548965449,-0.238817254,-0.711558086,0,1
-0.240053078,0.754883346,1.305806173,0.693562703,-1.642801341,-1.84951927,2.71103408,1,1
-1.818450761,-0.269420085,-1.234098118,-0.79189647,2.609831296,2.733036105,-1.820405061,0,0
-3.82955684,-0.492880711,1.58137013,2.441031642,-0.618750656,-0.288019553,5.536747898,0,0
-2.964773899,-0.187183233,3.186063135,0.379487917,1.999168877,-1.860598181,-4.492389752,1,1
0.516948121,0.643780506,-2.752877948,1.265938234,0.714290184,1.041064133,-2.967415983,1,0
-4.397350002,0.066896439,-1.671907583,0.153639888,-1.314626186,2.336337795,-0.912977459,0,0
1.087502111,0.680040821,-1.4335652,0.757359101,1.882672391,-1.194227809,1.408120843,1,1
6.406366899,-2.752346865,-4.164118265,0.415241415,0.999640267,3.99560166,1.724251569,1,1
-2.055776172,-3.355322872,3.554301882,0.904296776,2.368481362,0.393883593,-0.083337968,1,1
-2.757155815,0.781496878,3.330263276,0.231805943,3.293237578,-4.661244484,7.404736238,0,1
-0.304165601,1.800142634,1.926502905,0.488339348,2.494446821,-3.777054858,4.020885915,1,1
1.004742265,-1.654689861,-0.294945817,2.194853224,-0.295615085,2.513654646,0.253906147,1,0
-1.682198967,0.568254915,-1.091793988,0.10417474,1.862260749,1.441508421,-0.572295971,0,0
-0.489236652,4.093888412,-0.117897264,3.427268325,-1.232980826,-3.759720025,-0.360762862,1,1
4.136379887,-2.058473665,-0.124515713,-2.001654358,4.248299964,0.85035159,4.393658725,1,1
-0.851898525,-1.484134163,-1.339415463,2.75088584,-1.966671504,-2.205433205,-3.062447573,0,0
-1.017062947,-2.323691499,-0.684309708,2.011828561,-0.969649254,1.867842154,0.276865133,0,0
-0.7939203,-1.077424572,-2.227394194,0.892811004,1.163745333,1.832566181,0.329233019,0,0
-1.346707338,-2.293757642,0.309239436,1.535801723,-0.278842065,0.056952231,4.324596042,0,0
2.8347554,-1.501866478,-2.795104491,0.315628483,1.578776105,0.220490923,-0.419030643,0,1
-0.828269298,-0.934683129,1.727538999,1.04027539,1.970687196,0.529514361,0.062215535,1,1
-1.314979587,-0.335751571,1.399074734,1.743668333,-2.625290099,-0.54164893,-1.721968946,0,0
-1.09716949,1.375531166,-0.684202183,1.990823744,2.508599359,-3.885317568,0.894076504,1,1
-1.135602157,-0.873765875,1.304670239,0.872166111,1.667877042,-3.529170331,0.675817641,1,1
0.165068524,-3.45378719,1.201436814,-1.233667056,1.050819685,-1.576021393,-0.794370301,1,1
-2.434181469,-2.395268733,-0.366694008,0.689192609,3.285802082,3.970508519,-0.681570939,0,0
-0.477195098,-0.563953679,3.055651672,1.079078944,-0.301910354,-1.203179955,0.97284771,0,1
1.92588849,-0.984398455,-0.12744117,-3.414805063,7.364402864,-1.342563133,2.064066964,1,1
-3.812940846,-0.537230863,1.663254856,-1.748888244,1.255262724,3.300373685,-0.274575749,0,0
0.127840867,-0.745333884,0.820949561,-0.571259588,0.569246646,1.870529149,-1.71883793,1,1
4.490970426,-0.329475368,-1.274028186,3.159289343,4.450735119,-2.135571344,0.268904126,1,1
-1.77278535,-1.252288164,-1.97982907,-0.65974203,1.668911005,4.918455094,-1.191132861,1,0
-0.337941206,0.151411752,-0.929492761,-1.209260978,1.038715879,-0.810870703,-0.113157751,1,1
-0.02014636,0.690641911,-1.930558022,1.778430468,0.024479785,1.926125704,-2.305923979,0,0
1.652673127,-4.980836026,0.873583607,4.479749518,-1.877823339,-2.154690413,-3.545769631,0,1
-1.483209105,0.383226712,-1.612283674,1.428344379,1.639436816,1.157532707,-1.047266468,1,0
1.098486821,-1.020374176,1.211131183,1.260177674,-1.029902705,2.622737988,2.662547829,1,0
-0.093939404,0.13987119,0.645932492,-0.35896274,-0.525481522,1.858333496,1.054950604,1,0
-2.675370302,-0.021456131,0.523988269,-0.489343613,1.401445855,0.934926925,-2.830461841,1,0
-0.389887709,-0.499375238,-1.137004986,1.956414813,-2.998363253,0.647997614,1.124935316,0,0
-0.977108456,-1.196740254,0.212223427,0.778037877,-0.110870659,-0.848358472,2.977411637,0,0
-0.158511577,-1.669925805,0.167980851,-0.005649349,0.262841109,2.103028441,-3.394791568,1,0
1.157303066,-1.667305035,-3.93396393,4.061074114,-3.066174072,-0.020476977,-1.101755862,0,0
-1.920002717,-1.921485556,0.695241953,0.390592344,-0.765199465,1.04654673,-2.087742829,0,0
0.45165868,-1.313035383,-2.434208197,0.071708563,-0.890501657,0.113731169,-0.232190647,0,0
0.103705176,0.639170467,-1.800794279,3.311235973,-1.859794026,-1.902893789,0.625448453,0,1
1.673063156,-1.371782688,-1.967652131,0.111735639,1.612901458,-0.118001668,-0.356564039,1,1
-2.9184276,-1.996235656,-0.965561773,1.03958601,2.498588583,2.750874958,2.545422919,0,0
-1.46086446,0.727280302,0.943751801,0.780577842,1.824773609,-1.962976504,2.257634168,0,1
1.718641807,-2.761063248,-0.592669642,1.3556338,0.680596659,-0.682477774,1.70291443,1,1
-1.812728058,-0.137401701,-0.384122391,2.374094127,1.685303853,-0.10131665,-2.271361874,1,1
-4.020484414,-1.474383083,1.255979071,0.310141027,1.929849571,0.735166137,2.383936244,0,0
-1.256666174,-3.536869475,3.529836966,0.325472589,0.84767732,1.88114006,-0.679388519,1,1
0.941631702,-2.835137617,-1.484719333,2.567411254,-2.487890315,-1.269092799,-3.168638448,0,0
1.284971642,0.849861715,-1.540319903,0.692405613,-2.28322062,1.396856784,2.801796005,0,0
-3.245998613,2.514563491,0.259883416,-1.334722577,1.824930891,-1.338919921,-3.202740023,1,1
2.193167517,0.430661498,-2.222036172,1.621239054,-0.577165711,0.352711321,0.578838057,1,1
2.019954774,-1.486366025,-2.331938565,-0.396322896,0.012627897,-0.275645335,0.019333986,0,1
0.629956933,0.855606579,-1.274190231,0.353618557,0.396443633,-0.204333623,0.17363913,0,1
-1.62359989,1.667150674,-1.004611802,-0.173799019,-2.276911981,0.91422704,2.056639697,0,0
-0.320054345,1.937766854,-1.197318567,-1.134271887,-1.973003483,1.933885169,-1.814628148,1,0
1.863796993,-2.746752556,0.88676729,1.410065996,-3.917206766,-0.762653476,-0.917775403,0,0
-2.584093963,2.18063284,0.73113168,-1.536171164,-1.463974919,0.283160947,-0.101619167,1,1
0.481871199,2.273680169,-1.456168246,2.452203772,0.046173268,-1.234474229,-1.005574147,0,1
-1.781396019,0.703957281,-1.837885536,0.319482511,-0.863596792,1.694998534,0.71993501,0,0
-1.745322249,-2.979970538,0.093208914,-0.84221055,-0.801427776,1.93038528,-4.369480739,0,0
0.389662204,-4.386919432,3.8699463,1.636602068,3.262054988,1.095093916,-1.022076896,1,1
3.300381846,-1.662605648,-1.724307506,-0.07467237,3.088414128,0.720912053,2.87016191,1,1
-2.563175274,-0.247023638,0.775163309,0.741014155,0.723913503,0.136377812,-3.014997295,1,0
0.719876727,-3.336182456,-1.099830555,1.482469363,-0.293181795,-0.415931763,0.956300718,1,1
-3.608321986,-1.341021706,-0.840675293,0.537683775,1.78557885,3.357794659,1.460762294,0,0
-0.530637076,-0.556666445,1.057852318,-0.442602236,-1.852590368,-1.650414638,-0.733235908,1,0
2.298925269,-1.350163585,-0.649910488,-1.438298417,2.256085361,0.358693871,1.753576087,1,1
-3.835874261,-0.838795598,1.412859983,2.251267651,-0.343720948,0.946562081,1.66131914,0,0
-2.532791508,-3.123671509,1.117364292,-0.279016526,0.154359374,1.752811559,-3.755760233,0,0
1.592092301,-2.88341063,-2.52525023,0.514185167,-2.246265342,1.474421464,-3.295579966,0,0
-0.399608624,-3.198174574,-1.250639262,2.909277682,-2.314037098,-0.231112054,-3.029392365,0,0
-2.625174664,-0.572031397,1.609901562,0.995255654,0.318017061,-1.18468912,2.201416622,0,1
-0.313170015,-2.375774774,-0.550606494,2.367698655,1.464699381,-2.760225318,-1.383503368,1,1
-1.993757282,0.889680141,0.057289768,0.898262727,0.644909723,0.251999159,-2.114689564,1,1
-0.809684774,1.444030595,-0.324452387,1.117037848,0.095019232,1.449867422,3.207720704,0,0
0.748482575,0.869340372,2.039248658,0.933981311,-0.24950108,-2.3682325,2.721538302,1,1
0.123454166,0.544629012,-0.880345087,0.234772821,-0.323289723,-0.635650803,-0.586411241,0,1
0.383499492,-2.739851049,-1.630604315,0.978460502,1.195135411,-0.949087602,-1.11395109,1,1
0.392399322,-1.768947582,-3.520032851,1.771003151,0.023679912,1.888192916,-2.615350549,0,0
-0.588400955,-0.861715325,2.351375803,2.296408007,0.633615222,0.594139957,-0.121784757,1,1
-2.59817687,-2.330885838,-0.710847035,-0.256190031,-0.953030007,3.520416919,-2.139487225,0,0
-2.434450434,0.280784851,0.426243667,0.924207541,1.439965921,0.517792846,-2.334245356,1,0
0.083671114,0.478028949,-1.492260504,0.117915684,3.146014324,-0.12691838,-0.452403545,0,1
1.222650678,-1.675179979,0.919847603,-1.906820275,2.1613968,-0.484258498,4.077163435,1,1
0.127173049,-1.222183036,-2.696056931,1.100273548,0.749773759,1.628203478,0.676821939,0,0
-0.863402092,-0.161536957,-0.492357559,-0.453747615,-2.708934444,0.744434665,-0.347664165,0,0
-0.845554468,1.63692121,-1.39745862,0.20748258,-2.826069911,-0.210229378,0.196019372,1,0
-2.076183782,0.10911225,3.326324281,2.826954359,0.020252037,-0.837847571,0.649804223,0,1
-3.1784092,-1.02202272,0.753389705,1.323168981,-1.118246862,0.701024097,1.762176077,0,0
-1.307688526,-1.270986511,-1.086201924,0.553726314,1.648048117,1.840484244,-2.141922762,0,0
-0.286679192,-1.726295289,-0.241288132,2.685789863,-1.765188865,-0.159748947,-0.490589561,0,0
-2.394312987,-2.843008792,1.176567539,-0.693392544,0.400813315,2.699625485,-2.85697803,0,0
-1.562730541,-1.248686785,-0.127256543,-0.200353104,4.489207368,0.532332799,-0.506908778,0,0
-2.013018874,-0.580229949,-0.723733479,1.433088428,-0.324114185,-0.390661814,-1.904348537,0,0
2.415619502,-0.996883024,-3.575635885,-0.327394135,4.083034742,0.964864831,-0.319050723,0,1
0.969600354,-3.873654979,1.370101547,2.435082107,0.35564807,3.217242733,2.43431229,1,1
0.054952846,-1.096447834,0.731995421,2.030833012,-2.081122279,0.374895979,1.526001912,0,0
-0.503870437,-0.423417192,1.654682628,-1.085264511,0.079774502,-1.754534324,2.046075689,1,1
0.48916867,-0.047704022,1.30458836,0.630975115,-0.349851003,1.301458559,-2.163384024,1,0
-2.268914775,0.350618595,1.023267026,0.000145975,1.019194058,-1.322799372,-0.022774534,0,1
-0.208961718,0.024541803,-0.261290782,0.929661487,-0.612922934,1.344397034,-0.207891707,1,0
3.30525532,-0.365827922,-5.150419025,-0.881562286,4.545103503,-0.283234995,1.472263329,0,1
0.458682661,-2.168531574,1.784127,2.565314232,0.482805538,1.547299132,1.570413149,1,1
1.10364773,-3.016143154,2.019128766,1.746410622,2.761662424,-3.302013877,2.874555906,1,1
-1.753948737,-2.404526608,3.030541966,1.461401776,1.282876617,0.320760295,-0.401986967,1,1
-1.636973977,-1.899129808,0.912156799,2.235710072,1.914277712,0.83901693,0.523557588,1,1
-1.345530536,-1.623701121,2.044143754,1.754812932,0.997567093,0.434179855,1.724026084,1,1
1.107300303,-0.928860719,-2.560370531,2.852874359,-0.96894183,-0.608932501,-1.203748849,0,0
-2.136529778,-1.811071329,0.541231433,1.873338107,0.753319326,0.938547394,1.799675359,0,0
-2.743304348,-1.214042748,-1.989254772,-0.650297674,-0.495183534,3.849168921,-1.865832708,0,0
3.436588668,-0.789016575,-0.72497271,-0.175611649,2.961983834,-0.290080505,1.817069571,1,1
-0.374739412,-1.869798513,-1.943525306,-2.128921578,2.625058465,-0.340250337,-1.03820733,1,1
4.305849179,-3.431048364,-2.630272319,3.62169029,1.385819172,3.792586559,0.11629875,1,1
-2.67886213,0.547130581,0.625531632,2.693434041,-2.104426835,0.180426347,0.957374782,0,0
-0.074370177,-4.714749953,0.249767641,2.935319065,1.4097551,-2.643810206,1.250970347,1,1
1.968869205,1.103662593,-0.25558784,-1.246330559,3.626940193,-1.003571468,2.647722423,1,1
-1.96733108,0.77615106,0.271438354,0.695994122,2.157869261,-0.070030044,-1.521261721,1,1
-2.560871547,-0.096411696,2.413774105,1.318293666,3.271688133,-1.797184556,-2.636844815,1,1
-6.710168902,1.035162709,-0.443712529,-1.155560379,2.5260252,3.678177882,-0.82028043,0,0
-0.093429399,-1.016890236,0.623616861,1.810386625,1.157313932,-3.368184311,-0.721931929,1,1
-2.447816326,0.824679098,0.143270373,1.478978273,1.810475947,-0.340230463,0.671943146,1,1
2.828637642,-1.154014648,-6.35974912,-0.112942198,2.870289999,2.804619621,-2.550249431,0,0
1.208430101,-4.525804563,3.42247298,0.756226477,0.50964242,2.841901376,-0.575944026,1,1
0.913367079,0.238227626,-0.86645313,0.411078967,0.777247078,-0.690557676,0.269081521,0,1
0.762014747,-0.424922931,-4.20787176,0.632936402,0.803628061,2.27390094,-1.874856057,0,0
-3.976937188,-1.876774175,-0.103705872,1.482253754,-0.416406564,1.765280919,2.718979289,0,0
-0.415479637,0.160841431,-0.416098641,0.722562516,1.689475818,0.518763155,-2.620271545,1,1
-3.079759205,-1.423470892,2.0046343,0.328651263,1.998417684,-0.473727091,2.446554704,0,1
-1.58393678,-1.531122384,-2.29387863,0.493778409,1.136737703,4.105092626,-1.39693378,0,0
-1.52223527,0.468538284,-4.246937942,0.487412009,-0.702670066,0.948229639,-2.368449883,0,0
-1.188255193,-1.739851766,-3.252038601,0.774998566,2.02967327,2.58172908,2.481557725,0,0
-2.973739133,-3.093763298,-1.592586672,-0.008897943,3.499584625,5.396966334,-1.838594058,0,0
-3.08123331,-2.236942974,-2.437816625,-0.298787447,1.061382849,2.217881049,-5.795137698,0,0
1.800185608,-2.595862443,-3.423895789,1.328441238,-0.835875327,1.481459955,0.994854424,1,0
0.09677995,-0.619040449,1.372660497,-1.551754788,-1.48809087,1.913225169,-2.730679347,1,0
-1.310657812,-1.210850946,-0.789613398,1.720657274,0.214007605,3.557588395,-3.000197815,0,0
-1.356045747,0.470946074,-1.195249891,1.112279503,2.172755959,0.780758163,2.00555776,0,0
-0.140942703,1.09209304,0.269282516,0.584293598,1.540495566,-3.2635871,0.526873773,0,1
-1.944176362,-2.24196244,3.950713072,-0.544151056,2.105970689,0.286420022,-0.961164357,1,1
0.13987114,0.053432833,-0.793096645,-1.453663137,3.203361347,-1.399413951,0.086659287,1,1
-1.582480472,-2.206160865,1.475552825,1.142721272,0.381445883,1.679163334,-0.941217156,1,0
2.905224958,-2.220215521,-3.04161171,2.024207388,0.939726611,0.768177023,0.614775962,1,1
-1.776972339,-1.877025092,-0.698024434,-0.246476001,2.475935508,0.0818841,5.011310465,0,0
-1.564766577,0.375636939,-1.96633904,-0.30186462,0.17364018,2.176914859,-0.56257843,0,0
-1.052251562,-3.275731516,-1.498742029,0.303527884,0.081703617,2.455966268,-4.412881167,0,0
-1.712198696,-2.529664978,-2.066911436,0.443358568,3.54650754,1.021727292,5.170171939,0,0
-1.06419107,0.055564833,-0.860756943,1.717759311,-3.339802012,0.907996772,1.943418859,0,0
-0.52075177,-5.4137325,-1.123145153,2.982759983,0.347231924,-2.104364947,-0.426703685,1,1
-2.055565719,1.231102312,-3.020159615,2.01984998,-2.959042122,-0.845374889,-3.036756189,1,0
0.484333149,-2.061829662,-4.206975727,0.458725471,2.615037251,4.207276938,0.608727066,0,0
-1.042922746,-0.708490352,-0.157402388,0.950915787,1.027566496,0.461387136,-1.082842655,0,0
-1.318784297,-0.955732508,-1.514348808,-1.254352291,6.226447507,1.16460628,3.080107647,0,0
-1.572827757,-0.816051422,-0.16567894,0.792686806,0.358000165,1.662179258,-2.748016953,1,0
-0.792811525,1.365261448,-1.139326284,1.44881012,-0.494653115,0.758329102,2.344657884,0,0
-1.158851732,-3.02616535,-1.553845922,0.702148656,3.310212404,2.621771964,2.840613192,0,0
-1.585450676,0.172775732,0.904119934,-1.779541126,-1.03043053,1.246945445,-4.617026424,1,0
-1.049454275,-2.145358133,-2.008368222,0.698393341,2.207771711,2.572742966,1.599882026,0,0
-1.807149077,-0.027392687,1.510791477,-0.602014358,-0.329019183,-2.70883516,1.292195002,1,1
-0.427486229,-2.172022754,-0.815573451,0.446631363,-1.236801965,1.379888927,-2.201604888,0,0
2.122771463,-4.2298476,-0.238536396,2.112481718,2.865717277,-1.347609951,2.653468431,1,1
-3.918492,-0.289518756,2.678073186,-1.298396226,0.766755063,0.360116105,-2.206017085,1,1
0.655191069,1.327015645,-3.363186041,2.936746879,-0.248973535,-0.520331611,0.999308201,0,1
-3.129467133,0.198630605,-1.236848218,-0.61912146,2.883331224,3.427419082,-1.085596232,0,0
1.004702069,-4.521360136,-0.506152982,1.477988099,2.24658432,-1.523423649,-0.693510247,1,1
0.553789891,-0.114321556,-1.075703912,-0.096239689,1.380802349,-1.297286138,-0.037817127,1,1
-1.423470887,-0.205003694,-0.023427374,1.218013103,-3.133455532,0.631300209,1.367064815,0,0
3.101422304,-1.222490146,-2.181311384,-1.35956461,2.608299255,1.285016017,1.880348648,1,1
1.935533161,-3.745574562,-0.921608003,0.106058007,3.348841331,-0.453038594,1.617416928,1,1
1.109550502,-2.790130715,-0.32244415,1.797326115,-4.667150083,-0.25245425,-1.126932496,0,0
2.070360471,-1.410480389,-4.038794164,3.042826956,-1.834686962,1.440387077,0.461313968,1,0
2.150467186,-0.900114286,-3.751657343,0.59912509,-2.464789267,2.764077907,0.638395235,1,0
1.259488062,-0.557897892,-2.578773172,-0.488970287,2.581218915,-0.232605116,0.489466669,0,1
1.402216543,-4.937309888,2.706025183,2.238135063,1.93797382,2.651331793,0.988540998,1,1
-1.489039304,-0.448912855,-2.558605577,1.00778504,0.556596724,2.005437901,-1.392445032,0,0
1.756986466,-4.481451766,-0.604617863,-0.449786695,3.550129788,0.070373695,4.110698064,1,1
-2.64400586,1.474866821,0.145269775,1.171240437,1.541119082,-0.945204885,-2.856544619,1,1
1.030425521,-0.020292993,0.185796132,0.17109886,1.461803583,-1.405083719,1.372600604,1,1
0.899359303,-1.96029597,-0.961782158,1.970223805,0.607312971,3.057713437,1.192569843,1,0
-0.886137099,-1.125871684,-0.291209868,2.596016198,1.279572658,1.261763337,0.328405811,1,0
-1.536571618,-2.783878606,-0.825930942,-0.34684832,-3.713863485,1.624956723,-3.298101639,0,0
2.047236511,-5.908735742,-0.951042545,0.706629775,1.237538814,-0.202616339,-1.353458176,1,1
1.356587075,0.447687407,-1.530451211,0.037369336,-1.506976123,2.684936231,-3.532915159,1,0
-0.088364354,-2.100074914,0.433754914,2.06786267,1.211305461,1.620981049,-0.7459267,1,1
-3.31486237,0.173558962,0.90006406,-1.102727802,0.69527644,0.965928008,-2.720651525,1,1
-1.618332762,-1.584919085,-0.653479821,1.247518528,2.652649048,1.31273798,2.405837627,0,0
-2.499468113,-1.407142734,2.724377518,-1.088259172,0.822548502,1.033765966,-1.609770097,0,1
0.846645044,0.866248542,0.45497614,1.214594308,0.765609817,-2.128012833,2.667098506,1,1
0.433143551,0.100089122,-2.64677244,3.006648211,-1.389106374,-1.818382161,-1.15329372,0,0
1.280475047,-2.673699578,-4.980916322,-0.195563979,0.488366477,4.524214896,-3.762212148,0,0
-0.090270944,-1.726818821,1.353851057,0.264375161,2.006328749,1.038351489,-3.391138415,1,1
-0.956354026,0.990503736,-2.189060121,0.758419861,-0.612462867,0.660521787,0.119975723,0,0
0.421805725,0.945836472,-0.511342429,-1.831510374,-3.349793257,2.977045219,-0.520586153,1,0
1.935878559,-1.368633482,-2.435416296,0.426253568,3.327613392,-0.30086596,0.440630298,1,1
-2.159610389,-1.295959495,-1.732435214,0.080724492,-1.95961421,2.723039718,-1.47788311,0,0
1.01550103,-0.302487386,-0.046176882,-1.037176834,0.028679152,-0.713654382,-0.662878148,1,1
-0.669438376,-1.856203653,-0.952867409,2.00645513,-0.874477548,1.616616853,-0.747510868,0,0
1.158013134,-1.190359108,-0.897678285,0.749509201,-1.872371005,-0.8293506,-1.752809114,0,0
-2.072957322,0.296003477,-1.83345656,1.545678983,0.502811427,2.398902712,0.960135336,0,0
-5.692093381,0.210191289,1.907674284,-0.838852857,2.193988603,1.324186374,-1.590177926,0,1
-0.441543324,-2.207321539,-2.668634637,0.778623519,0.189522048,3.35459343,0.409553081,0,0
1.119112959,-0.668322898,-4.003993841,0.382810604,0.636288026,1.409675,-1.444479812,0,0
-2.466353157,-1.85198635,2.662714892,1.892491621,1.069393056,0.290928139,-0.398543188,1,1
-0.864605535,-0.064787516,-1.066480372,3.133234629,1.142513579,0.685488676,1.349920757,1,1
0.905833762,-0.751363706,-3.485991924,0.997933312,-1.824294131,4.787430275,-6.547608222,0,0
-0.694671654,-1.573373246,-2.501968221,2.817212839,-3.079667471,2.544749362,0.518192204,0,0
-3.313885981,1.260442573,-0.621122397,2.027986009,0.197601923,2.643055659,-2.602720262,0,0
-1.159024373,-2.189760648,-1.863538563,-0.080853724,1.032969876,1.560881469,-4.586248088,0,0
0.949496271,0.645308802,-2.269460913,0.094519811,-0.279518976,2.618586406,1.842190395,0,0
2.06547763,-2.402223572,-3.101408793,3.617004291,1.900639338,-0.941696086,-0.373300429,1,1
0.455105367,-1.543566207,-2.872292136,0.202123833,-0.633656553,2.558788577,-1.935700362,0,0
2.175526467,-1.626535119,0.894188724,1.949642538,1.288661772,1.402139622,-2.268126637,1,1
-1.146725316,-0.548734161,-0.298044781,1.167566885,-0.10334691,-0.167098766,0.892245948,0,0
-1.15949722,0.578189907,-5.250343895,0.227138288,-1.62154062,3.126640488,-0.783602296,0,0
0.428496654,-3.625677215,2.677891465,-0.569121425,0.063402183,2.67543357,-1.499881687,1,1
-4.511513904,2.188929361,-3.494677385,-1.016464622,1.374406703,4.080823227,0.180781197,0,0
-0.470045903,-3.548301905,2.873617478,1.411913465,0.698962347,1.57114703,-1.528270534,1,1
-0.710888637,-0.040224087,-2.137088958,1.190567056,-4.327240599,-1.039063711,-0.961324304,0,0
0.9401731,-0.160035076,0.24909399,-4.24131638,1.62625739,0.483365208,1.652870764,1,1
2.105450664,-1.207311829,-2.725219879,1.228063251,2.09363866,0.43751497,1.21543583,0,1
0.665185203,1.028354738,-1.281157846,2.603482852,-0.143778961,0.733716203,1.105284862,1,1
0.494946241,-1.53767335,-0.202694735,1.305193953,-1.376384378,1.4512799,0.825066953,0,0
0.441504626,-0.578750902,-3.767359783,2.469893075,0.547227087,4.035780902,-1.692936537,0,0
-7.151703059,-1.370716878,1.673137533,2.702934163,-0.136146011,4.127709048,3.554015134,0,0
-1.623852628,-3.772115711,-1.24128281,3.85791495,0.248019146,-2.940423263,-0.756159031,1,1
-1.073810629,-1.438582896,0.489339111,0.392365566,0.400685311,-2.356377685,-0.405650725,1,1
-0.206441389,-0.291952423,-4.774955471,2.865700766,-1.921259374,3.387468279,-0.229714061,0,0
-2.447323595,-0.939739943,1.06138129,-0.236998028,-0.061152164,1.665930522,-0.836166022,1,0
