Size,Sweetness,Juiciness,Ripeness,Quality
-1.983642758,2.84158753,2.671911589,-1.180545399,1
-3.661675996,0.828811414,0.22177183,0.742026979,0
-2.070346464,-0.600152498,-1.588421687,3.035092258,0
-2.286438343,-1.11308864,-2.83075368,-0.429298021,0
-1.942924689,0.551535064,-2.045806745,-1.015649935,0
0.958807625,2.057364781,1.10977036,-4.185342731,0
0.803418102,0.066551746,-1.134919456,-1.463504103,0
-1.927952515,-1.340799217,0.218052573,3.002820256,0
-4.073217342,0.890096776,-0.272273438,1.138363055,1
-5.087387322,-1.652091426,1.460313584,-1.994075663,1
-0.757483893,0.783895628,2.869462342,-0.223499738,1
-3.10556776,2.835577172,0.553499934,1.210884412,1
0.002626953,-2.290952504,2.029042557,2.401858963,0
-1.039616871,-4.101306009,-2.140563079,2.316941986,0
0.121631565,-0.963377298,2.009878317,2.185753268,1
-2.886912255,0.932929631,0.938408376,0.523649736,1
0.692815147,-1.028903899,2.745577823,-1.007532081,1
-2.860698973,-1.311302319,-1.822590247,2.372048339,0
0.372768624,-1.330979911,1.042015457,1.628122033,1
-1.816202449,1.372594536,-1.301357488,1.843783417,0
0.995426711,0.491468249,0.337693482,-2.324298549,1
-1.800434264,0.052993013,2.939810082,-1.616973843,0
-2.973739133,-1.592586672,3.499584625,5.396966334,0
-1.226854737,-0.114840344,1.495976746,0.855767038,0
-1.053627133,0.1088945,-2.108336917,0.131820141,0
-1.281038736,0.754640169,-2.685340276,0.161968913,0
1.280475047,-4.980916322,0.488366477,4.524214896,0
-3.01390467,0.989252648,1.713396163,-0.321091532,1
0.15635328,0.141581213,1.56633572,-1.886997052,0
1.227609491,1.309667169,1.851212567,1.417438614,1
0.45165868,-2.434208197,-0.890501657,0.113731169,0
-0.743778598,-1.838637259,-2.193773045,0.05715575,0
-2.822616736,-0.26998543,-2.198989531,2.905699549,0
-1.704699162,-0.830481119,0.719482353,4.35595832,0
0.000814048,-2.073396676,1.519447774,0.989351163,0
-0.124659043,-1.626181345,-0.275989211,-1.051163227,1
-3.001232904,-0.147178811,0.020233193,2.822543498,0
-1.580284349,-2.009756274,-0.025480273,2.612828238,0
3.348147905,-0.163897447,1.339167848,-1.562932923,1
2.157159158,-1.765814088,-0.970323911,0.581459795,1
-3.159531177,0.529383871,2.131377369,-1.284000864,1
-2.4241362,-1.465238605,2.574106364,3.466150929,0
-1.993757282,0.057289768,0.644909723,0.251999159,1
-0.219935249,0.63137566,0.992985316,-0.813277565,0
1.171829745,-1.320855654,-1.079496598,-0.389709916,1
0.539055893,2.723953575,0.554292284,2.554438013,1
-4.123507768,-1.346759332,0.809130968,4.323454029,0
-0.01666724,-0.165532285,-0.072241294,-2.282700856,0
1.261198275,-1.257282686,-1.17177699,0.452884871,1
-0.444543168,1.475434639,1.535372074,1.415128173,1
-0.374514391,-2.194559884,-0.541873663,0.326557078,0
0.073275242,0.038524116,-0.556596059,-0.730946144,0
-1.553346238,-0.161778986,-0.105111122,-4.029710309,1
-3.349240694,2.714773474,0.365277813,-1.254673003,1
0.145173941,-1.428138398,-0.821612772,2.078525039,0
2.682281127,-1.023634004,-0.301776883,-2.576000009,0
-0.832486555,-1.136710849,-0.713603806,1.769003806,0
-2.667137449,3.665266986,1.162848742,1.022678472,1
-0.640555278,0.449963686,1.477343891,-0.270789883,0
1.421043677,-1.613467715,0.253383652,-0.407603267,1
1.393823623,-2.062432437,-0.686957246,-0.436844255,0
-5.056714194,2.923314232,1.693781497,0.915167684,0
-1.67591132,-3.436341121,-0.617020085,3.398545069,0
-0.231493811,3.445823059,1.081582383,0.964338833,1
-1.423459306,3.306634863,2.249222796,1.031582501,1
1.680285433,-0.491036588,0.933698006,0.11482454,1
4.004027128,-3.32585212,-0.204433181,1.463374798,1
-5.192294815,0.841395106,2.84266668,-1.012861171,1
-3.132765923,3.700535806,3.950249581,-0.122513101,1
-1.585450676,0.904119934,-1.03043053,1.246945445,1
0.703443282,-1.000690556,0.980694347,-1.766927161,1
2.251661897,-3.06256487,-2.278453851,1.162821096,1
-4.084910179,3.033409091,-0.14170493,-0.337045152,0
-2.248007616,-0.430174065,-0.690107779,0.448416457,0
1.53732936,-1.974852709,3.027438077,-0.77097034,1
-3.083350417,0.350292928,-0.27841973,1.024364989,1
-2.743350012,0.888225565,-0.791498116,0.545421345,0
1.791076823,-0.78268227,0.17808332,-1.697414803,1
-0.223909391,3.980793922,0.710490097,1.741950282,1
0.536446993,4.392974528,0.08974542,2.694833056,1
-2.451890873,-0.186550918,0.690804719,0.250999907,1
0.853441808,-4.7285501,3.582119835,3.301868246,0
-1.035735992,-2.121994723,0.523797967,2.306373582,0
-1.426120129,-2.153527392,0.738103075,1.961176751,0
-1.099458441,2.136785837,-1.230805423,-2.158366808,0
-0.013655423,-1.956034696,-2.108647791,-0.418796848,1
1.625461266,-5.016761418,1.110963794,2.913673713,0
0.536355193,-0.95554666,-0.36600837,-0.840467044,1
-2.345911563,1.150390986,-1.399632034,0.358785703,0
-1.339886975,0.710461914,0.590041185,2.692042946,0
-1.994718821,-1.078757716,0.283108335,0.336912539,0
-2.80806396,0.777267228,-0.502566684,1.008791456,0
1.471951677,-3.706613519,2.417321106,2.136522109,0
3.927184506,-2.852995757,0.787669698,-0.907340902,1
1.831696408,-2.13308743,1.395362241,0.614226653,1
-2.152251433,-0.752832247,-1.098922167,1.349929887,0
0.732457401,-1.639145167,0.132915724,1.352320735,0
-1.184769258,-0.893006256,1.306560109,-2.674951846,1
-3.179952884,2.72318882,0.524518229,1.417132305,1
0.003216373,-1.134655762,-1.273472123,-1.636350877,1
2.097622928,-2.174481509,0.308669168,1.107862709,1
2.486321803,0.011564614,-2.040434793,-0.946572186,1
-0.465842962,-0.719749535,0.214780422,-0.701366922,0
-1.720685717,0.277338034,1.674737186,-1.294769221,1
2.474217748,-2.023091956,1.851059017,-1.063566604,1
2.768428658,-3.473113971,-1.355363363,1.462394804,1
-2.954896105,-3.468045836,-1.400878558,1.096127897,1
1.125194675,-0.046433916,0.848118378,-0.634874263,1
0.814521008,-0.457899941,0.600720992,0.389628231,0
1.978804742,0.160049961,-1.968769791,0.502736842,0
-4.674679526,1.502373359,0.66586105,0.476368686,1
-1.244401925,-2.839928158,-0.644497424,3.787029205,1
-0.655557381,-0.892089569,-0.002821525,2.463541204,1
-1.798429335,-0.871272937,0.195390915,0.970268562,1
-0.703671021,0.060564413,-1.846312559,-1.293248073,0
2.277789152,-0.834341428,2.548064036,-1.842935651,1
-2.747330489,-0.682519393,0.83226379,3.188638335,0
1.809693175,-0.67214747,2.241677782,-2.10516948,1
-2.413639709,1.334295264,2.290939167,-0.36429993,1
-2.357098406,1.645947559,0.444984916,0.72947343,1
-3.455867868,-1.186445338,0.689681928,0.68201662,0
1.904316941,-2.608859945,-0.850627433,0.476493605,0
0.053170767,-0.526661359,-1.425081371,-0.211383357,1
0.026096579,1.712529584,0.468183829,-2.160814453,0
1.673063156,-1.967652131,1.612901458,-0.118001668,1
-2.156863512,0.680629957,0.346764852,0.507208319,0
0.068511772,-0.014677834,2.473622941,-2.943859767,0
-1.355544196,-2.89509295,-2.467256063,1.68196175,0
-1.245207658,1.354300811,0.126174435,0.190773411,1
-1.086595995,1.143306847,1.354276136,-1.300362871,0
-0.854770543,-0.954626554,-0.145046823,1.798923073,0
0.412579946,-3.881718079,-0.854747278,0.09722436,1
-2.190462209,0.260775226,-2.933883057,-3.218398786,1
-5.405693103,-1.057041176,-0.304585486,1.041008522,0
-2.417838628,-0.126116766,-2.195826049,2.877770952,0
-0.606505459,-2.89354116,0.132270563,3.182930726,0
-3.010789725,-2.456270868,0.553475726,4.755782119,0
-2.040775186,-2.528924654,3.000332571,2.466241409,0
-0.46518003,2.66634754,6.228487613,-3.118952875,1
-1.837120181,1.403076051,-1.206133615,-1.79449251,0
0.099872652,-1.505287619,3.309562482,2.14310761,0
0.69877107,-0.960171707,3.003148355,-0.560868607,1
-1.127207323,-0.888900787,1.001604718,1.694978878,1
-1.896801906,2.424059525,-3.695376343,-0.680822174,0
1.575849676,-1.126534128,3.094803083,-0.377437955,1
-3.85297206,2.895543216,2.573097312,-0.634605969,1
-1.266491323,1.76518738,1.843592366,0.676473654,0
1.152415177,-1.560773329,-0.266642362,-1.537781172,1
-1.061163045,-4.83019184,1.833040764,3.453467719,0
0.732731725,1.214661861,-0.197160395,1.618517077,1
-1.464082644,0.18652151,1.600383669,1.473976677,1
2.344884548,0.152842766,0.828837993,-1.296001827,1
-1.941595223,0.179096774,0.266427133,3.550085296,0
-3.245176568,1.786683989,2.748912715,-0.404510618,1
2.849105469,-1.769151634,1.332377623,0.049158401,0
0.380306875,0.838371949,1.400364119,-2.327666271,1
-2.983325412,0.082280487,2.134812422,-0.656205892,1
-2.837173607,-1.404539288,0.213663126,3.894982726,0
1.184530819,-3.321873248,-0.576228823,-2.336227203,1
-0.157915527,-0.893337848,1.29032277,0.766925266,1
-1.125117458,0.510035302,1.786843154,0.707680347,1
-2.337414685,-4.753825289,-2.961422371,1.746878474,0
-2.73062432,-4.085385815,-1.579260064,3.380989136,0
-4.764625229,0.554838929,0.73011157,2.429639211,0
1.418533482,-0.050510953,-0.368316304,2.642280012,1
0.130441205,-0.126782128,1.076072063,-0.669544722,0
-0.553682125,2.999135979,2.033281757,1.609727498,1
-2.564935252,1.628078637,1.628192068,-0.573444885,0
0.109009318,-1.978437102,-3.696736876,1.108279225,1
0.10158397,-1.972457545,2.133440464,-0.009839605,0
-2.429093018,3.8520443,2.572791109,-0.139493166,1
1.722806639,-0.678129997,2.684418811,-0.0925722,1
1.57264625,-4.380837151,2.274682269,1.059189083,0
-2.042188947,5.019020042,0.705932295,1.798553071,1
-2.075526622,-1.116749954,-0.375493057,-0.830434881,0
-1.282859052,0.27622676,1.040626553,2.805087911,0
0.741592825,0.658164664,0.012117691,0.143572162,0
-0.859350839,0.618029629,1.493582976,0.587974109,1
0.191239473,-3.272688286,-0.73296279,3.179536372,0
0.995229632,-0.823730332,-0.645413931,1.86016987,0
-3.143221256,-3.204505945,-2.112489461,3.481044611,0
2.229054486,-4.369493538,0.995412987,2.743001766,0
1.391377688,-1.433923906,1.864884502,-1.268119974,1
-5.49081395,2.256429446,0.891708454,1.198122248,0
1.015947119,-1.786810652,-0.907030084,1.561819278,0
-0.054990862,-1.11120219,0.193472129,-2.336585084,1
-2.780291562,-4.824952064,-1.573736329,4.680339912,0
1.798630409,-0.854161142,-1.101931944,-0.065939832,1
-2.136529778,0.541231433,0.753319326,0.938547394,0
1.459970088,-2.295516002,-0.050537162,-0.727057588,1
-0.429563811,-0.997900265,2.492185845,-0.169497375,0
1.172627897,-0.434008982,2.39643271,-2.801637468,1
-0.186885716,0.828304303,3.209067332,-3.40760201,1
1.466278231,0.880975653,-2.802333945,0.768232888,0
0.630739512,-1.339418083,0.306651732,-0.922364395,1
0.427298818,-2.076193669,2.425106694,0.830386149,0
0.534562814,-1.167173226,5.227780537,1.38275763,0
-1.74297235,-1.016429419,-0.501024744,1.866597326,0
2.530664993,-1.070968206,5.232038206,0.410341404,1
-1.322796913,-0.208008181,1.694696081,1.428918677,0
-3.160312633,-1.128493326,1.41305915,4.56119729,0
-2.126544814,-2.156872686,0.303433969,2.80110413,0
-1.777471726,2.592794204,1.299667911,-2.698621492,0
-0.933457506,0.675676976,0.16913582,-1.754665533,0
-4.867346303,2.401825865,2.832052337,-1.905370564,1
-0.651289085,-0.907577514,0.969699823,-1.986275489,1
2.962386019,-3.5134169,0.120213404,1.247077243,1
-0.446094007,-3.745793088,-1.150347999,1.953259612,1
1.762091893,-1.375058828,-0.353031154,-1.025431923,1
0.417919236,-2.401747149,-2.659453757,-1.80497869,1
-0.337941206,-0.929492761,1.038715879,-0.810870703,1
1.131184679,-0.744317276,1.424070306,-1.547877026,1
-2.632866361,0.735692125,-1.10718775,0.25845307,0
1.645045466,-1.266669832,-0.702019165,-1.996032302,1
-0.585505154,-0.90870239,0.64208128,-0.173078991,0
-2.177249651,-0.810283256,-1.273850077,0.737213588,0
0.918144694,0.549289933,3.322634047,-1.007525729,1
-3.645545244,1.972599444,2.953790582,-0.678424829,1
-3.924647702,0.97177752,0.196430732,0.727576992,0
-2.520363651,-5.671517238,-2.915728026,2.817676464,0
-1.365028778,2.529225394,1.155261439,0.672927992,1
-0.991445728,-2.63099777,3.089309138,3.375042071,0
-1.948446684,-0.769561648,1.945107962,2.012527011,0
-0.136486888,1.009494231,-0.902486162,-2.618676198,0
-1.073810629,0.489339111,0.400685311,-2.356377685,1
1.339489307,-0.245295186,1.636744913,-2.173060481,1
0.591295335,-0.525947541,-1.03679872,-3.44005964,1
-0.990224977,0.310330178,-2.110675284,-2.625004048,0
1.782690714,0.106592074,-3.302578875,-0.119870931,0
-2.445312259,-0.217960517,2.590837075,1.098858599,0
-0.608562446,0.972275098,1.07251909,1.535771667,1
-1.259381194,0.890656613,0.708535153,1.632985424,1
-1.977979998,1.283457917,1.049934948,0.682324062,1
-2.543700687,-1.058214215,0.727827049,0.12213217,1
1.718641807,-0.592669642,0.680596659,-0.682477774,1
2.117070831,-4.111676899,-0.491670135,2.087674296,0
-1.561175378,-0.177572787,-1.721205206,2.084304622,0
-2.162178751,1.809359916,3.453820296,-1.411285921,1
-0.239188058,1.352598277,0.958103174,-2.876156852,1
-1.656849834,2.501078271,-2.901711046,-2.945826858,0
1.27350962,-1.573093607,-1.719938285,-0.573787792,1
-2.67017801,1.783058723,1.459112019,-2.357962276,0
-1.568585346,1.262787248,0.573744072,2.011534383,1
-1.370508202,-0.314991029,1.939959006,-0.142560201,0
0.227638615,-0.521592211,-1.042000889,-0.078349687,0
-0.091727561,-0.826041162,-0.206288255,-1.37803731,1
-1.500992407,-0.084614738,-1.946781123,-2.56118753,1
0.747500782,-1.384433712,-0.407043168,1.683242542,1
-2.894795693,1.820986308,-0.484924511,-0.581211313,0
2.563247684,-0.530600222,-1.386298333,4.826221058,1
-2.017862342,1.008961555,2.391001784,-2.67802589,0
-1.988115833,-0.971751212,2.971389746,0.469544275,0
-0.883525545,1.637442971,-0.433867413,1.25011331,1
-0.473892295,-1.011546617,2.406118717,1.309843991,0
1.617343644,-1.334390127,1.053571849,-0.427463388,1
1.349008622,-2.611487306,2.300241107,-0.777950958,1
-2.524939153,0.436660127,1.202711651,0.98640871,1
-2.72156418,1.367541828,1.710660498,0.556430966,0
0.252995938,-1.124146313,-0.984754245,-0.622096821,0
0.704417631,-3.080788388,-0.809117084,1.035042443,1
-0.958481993,-0.525712345,2.018538987,0.530124636,1
0.963711311,-1.403153995,-0.994087228,-0.044597397,0
-1.406763969,1.442689301,1.405372151,-3.400368075,1
0.651453766,0.010051058,-0.356026507,-0.148830309,0
-2.429393276,0.675312577,2.658558184,-0.018457088,0
3.101422304,-2.181311384,2.608299255,1.285016017,1
-2.30900559,2.175081006,-0.306653321,-2.609955276,0
1.686002901,-2.826380711,0.758429709,0.988281742,1
-3.130432716,1.944986901,0.813863939,-1.34075827,0
1.991509172,-0.635264413,-4.423746796,-2.836671248,0
0.135915563,-0.748284536,-0.47010556,0.831898372,0
-1.052251562,-1.498742029,0.081703617,2.455966268,0
-1.221547292,1.161443717,-0.236811821,0.027830642,0
-0.908674176,-0.825549207,2.68829322,-0.212986404,0
-0.425977379,0.967383217,2.987883744,-2.443464517,0
0.815687537,-0.123157099,-1.906186176,-1.007350084,0
0.46606931,1.024727597,1.310376599,-1.9323726,1
-0.394603433,-2.875348042,-1.21795562,0.04458874,1
-3.300243836,-1.397065816,2.198573081,-1.238871165,1
-1.759393384,0.065756823,0.397799834,-0.935351268,0
1.651766756,0.161101604,3.96908912,-2.072350356,1
-0.141911268,-3.636526228,1.5648673,4.200538397,0
1.241924227,-2.660403572,0.954246851,0.25389299,1
-1.794746015,3.136065157,1.729924501,-0.066158015,1
2.187789366,-3.169612783,1.766344597,0.284599412,0
-0.305595498,-2.43110063,0.135520348,2.412938915,0
-0.144840976,-3.617778748,-1.582838342,0.446698087,1
0.12516701,-3.146882003,0.288949155,0.543467313,1
-2.598997201,1.000199404,3.735830999,0.190812196,0
-0.264743009,0.286710547,-4.361377687,-0.621105013,0
0.956953474,2.611378365,0.350085796,-2.814251493,1
1.203179539,-1.975669694,0.818458824,-1.442720454,1
2.580410309,-0.919440811,1.552744666,-1.019071533,1
-0.121463089,1.890952867,1.075699118,0.823777978,1
-2.929453805,-2.647112093,0.022104735,3.243511361,0
-1.909341249,1.275945101,-4.513731324,1.385947526,0
-1.705503422,0.821132289,1.288413259,0.214099449,1
-2.78777361,-1.886268596,-3.216239256,2.751449887,0
0.366146035,0.216791208,-1.830312848,-2.269813182,1
-1.500330607,1.24199596,3.4473747,-0.002771539,0
0.424605075,-1.36973211,-0.545748004,0.760069224,1
3.387153393,-4.021377169,1.499498251,1.981180578,1
-0.542642475,-2.618001759,-0.900953302,0.747661723,0
2.3272858,-0.887950402,-0.73642318,3.177417787,1
-1.738118945,0.855736596,-1.24859115,1.479151059,0
-2.012102371,-0.155650329,0.918627865,1.963708984,0
0.030148075,-0.145899098,0.292370331,-1.891992654,1
2.359500483,-1.14954817,1.52283778,0.52547947,1
0.133243212,0.047766695,1.985239143,0.996644719,1
1.067078354,-1.756187938,3.635274565,-0.600195052,1
1.571418217,1.481955424,0.433967388,-1.072166442,1
1.457048713,0.522146559,-1.557878105,-1.882950271,0
1.030425521,0.185796132,1.461803583,-1.405083719,1
-3.725976048,0.512836851,0.936350286,1.926225204,0
-3.598500949,0.401611289,-0.318516767,-0.102840121,1
-1.921919055,0.480125698,1.861532466,1.673353829,0
-0.157160981,-1.478031046,2.94561766,-2.891162417,1
-3.976065026,4.208563446,-1.682359749,-3.42771715,0
-1.130138878,0.344526381,1.396547634,0.169952806,0
2.710365885,1.466312047,-0.477822768,2.852518549,1
1.970026975,0.465325523,2.323303264,-0.953945994,1
-1.152419142,-0.534658481,0.632903348,-0.787525499,0
-3.248007551,1.233593975,3.075037411,-1.244131472,1
4.006434286,-2.904516962,-0.174740271,1.87241232,1
-1.489318956,-0.15598901,0.451833838,3.726459037,0
-0.19823513,-2.206519234,-2.729359019,0.913092827,0
-1.082844542,-2.097139832,-0.088334015,1.911881633,0
1.85606797,-0.40483663,5.100467162,-2.624019263,1
0.51628157,-1.316112518,-0.24623986,1.168722119,0
3.930580176,-2.379691648,2.729475393,0.162543283,1
2.044868953,-1.544256523,0.875190689,1.908727243,1
-1.660465347,2.308270445,3.02913686,0.971780462,1
-1.196292581,-1.953929762,2.214945523,2.424549859,0
2.080913137,-2.46682406,0.893167571,1.063165124,1
2.285058014,-1.918880784,2.393542261,-0.085040676,1
-0.982356359,2.227891064,0.454336766,-4.182876999,0
-0.574129006,0.979997591,-1.170385316,1.027216765,0
-2.533474083,-0.950000117,1.633420594,-0.352106878,1
-2.379439903,4.115939841,0.983021384,1.931703048,1
-3.115689355,-0.439671942,-1.161312069,-3.473420591,1
-2.120911484,-2.41137588,0.231259413,1.785404174,0
2.441085847,-0.932261041,-2.02382792,4.081223109,1
-1.679461343,1.308326913,2.529093933,-2.331674102,0
2.33101948,-2.962669702,0.132375281,0.488665637,1
-1.733815615,1.870895093,-2.047080866,-1.69042905,0
1.153913151,1.435670599,0.822960315,2.9977219,1
-3.880292677,2.349262132,-1.380664315,1.434516771,1
0.519990587,-0.524824293,-1.571079847,-0.735261914,0
-1.991131981,-1.662175557,-0.402932959,-2.80698758,1
-1.17578631,0.486295438,0.23760201,1.608960275,0
-0.632521952,-0.544293255,2.724539751,0.463520373,1
2.070360471,-4.038794164,-1.834686962,1.440387077,1
-1.728966019,-0.367299436,-0.773343649,1.562823205,0
1.96138735,-0.644897756,0.422660606,1.258367249,1
-3.250218703,1.044693918,-0.260019957,1.124428695,1
2.653472286,-3.238597147,1.795874561,0.962852202,1
1.535537368,-2.252191302,3.043026827,1.409535663,0
0.516879778,-3.735131776,1.243378455,2.142999321,0
-2.458767904,-2.410657459,0.429372211,1.85341369,0
1.708713245,-0.838572342,0.716714552,-1.949967242,0
-2.691769522,-1.007538278,2.015360903,1.493675387,0
-4.158703547,3.372820313,3.621461274,-1.569634193,0
-0.814157139,0.680624883,-1.242818511,1.906239151,1
1.840434221,-1.650196192,0.460830634,0.699992308,1
0.165068524,1.201436814,1.050819685,-1.576021393,1
-0.221357028,-0.083166291,-0.881148426,-0.197387144,0
0.246440514,-0.285911939,-1.724257892,0.678285765,0
-0.569788532,-1.601559679,-1.125234674,-0.605007302,1
1.436725811,-3.377979455,0.515781266,-0.593262919,1
3.834730442,2.689678682,-0.935265789,4.212480394,1
2.075256662,0.605650469,-3.454098722,0.419333481,0
-1.956907306,-0.039952996,4.602345457,0.223522072,0
-0.31188625,-0.476390384,0.784804915,0.980857536,1
-0.353194548,2.293178644,3.054124893,0.709941597,1
-2.890432113,-4.343592286,-0.467472012,1.927281148,0
-1.021611567,-1.368790459,0.340209416,1.273812043,0
-2.584726654,0.598485672,1.497725101,-0.307844089,1
-0.008129741,-0.492340612,-0.357776961,-1.638492553,1
-0.917818667,-1.907434666,-0.516864958,1.622112554,0
-1.316465914,-0.569560687,-2.498374059,2.200452006,0
-2.058947354,-2.906506349,0.974405213,4.989401557,0
-0.747772658,-1.048461755,0.949917575,-2.278243763,1
2.442529415,0.003941325,-1.05092252,2.903452303,1
2.042724348,-1.6062911,0.301900612,-0.730216297,1
1.281086822,-3.119224042,-0.043085241,1.385417104,0
-0.669000724,-1.137010821,-0.980696331,0.580063486,0
-2.923748946,-0.9591036,1.146813049,2.389869131,0
3.338752077,0.294217852,1.669142493,2.988357023,1
-0.105073377,1.198867791,2.709267586,-2.563325471,1
0.257263674,-1.817257656,-2.767846262,1.241802227,0
0.392399322,-3.520032851,0.023679912,1.888192916,0
-1.600436913,-3.916085718,2.149101296,0.283397656,1
-1.239651457,0.807625151,-0.185774444,-0.530325324,0
2.423321078,-1.577347568,1.65303434,1.451204541,1
0.991860589,-5.168691016,0.886263913,5.484759901,0
0.281937828,0.63368975,0.094948481,3.582846294,1
-4.629581846,2.013980763,2.086668914,0.115892843,0
0.826186522,-1.714848921,0.072574108,0.22234524,0
-0.447107029,-2.636058826,3.574543294,2.192507772,0
-1.025236707,-1.879452179,-1.930346106,4.691458823,0
-1.370552293,-1.75820626,3.466107661,2.74215023,0
-0.991787243,1.745580499,0.011337495,1.023867598,1
0.988322341,-0.115664812,0.103319059,-1.02861416,1
-0.069839744,-1.082423697,3.804507659,-2.572683226,1
-0.051790269,3.27893514,-0.721707719,2.909604674,1
-2.130681586,2.145929305,3.972146442,-1.20722256,0
4.051818714,-3.270776677,4.864904847,-0.433855027,1
-1.807149077,1.510791477,-0.329019183,-2.70883516,1
-0.415479637,-0.416098641,1.689475818,0.518763155,1
-1.204300325,0.111621952,2.147131847,0.734044791,1
-2.948723539,1.450666651,-0.189945108,3.30158862,0
-0.489770225,-1.848580276,-1.725705032,1.257670396,0
-1.520026624,-2.14412004,1.935138205,2.589722756,0
5.104363772,-2.795119572,-1.354017396,1.749435706,1
-0.25413277,-2.597140016,0.622878232,3.102867072,0
-2.055565719,-3.020159615,-2.959042122,-0.845374889,1
0.053434621,-2.364084615,1.608211012,2.054417689,0
-1.669019235,-2.343073081,3.32173765,-1.541197505,1
-0.857452275,0.271290582,-1.039244127,-1.307617403,0
1.132006523,-1.565067649,1.541496637,-1.483364574,1
1.439787602,-0.061448613,0.885640988,-2.191810607,0
-1.184654017,-4.709741438,2.02843209,4.997240793,0
-0.04876963,4.666591292,-0.373095485,2.25559837,1
4.649922899,-3.241840984,-4.830750036,-3.811951348,0
-1.727099326,0.05577693,0.153069435,0.011840489,0
-1.453214396,-0.053281508,1.14640193,1.457554124,1
-2.514927036,-1.27726532,2.719076849,-0.524308245,1
-2.867087757,-2.100106156,-2.309304084,2.462184837,0
2.82776112,-2.385937912,-0.082620018,-0.590245895,0
-0.851898525,-1.339415463,-1.966671504,-2.205433205,0
-3.964556259,-3.681721723,1.045327831,2.553128683,0
-0.695384202,-2.582377909,2.301142183,3.172154768,0
0.981955951,-1.568155322,-0.404180757,-0.364586996,1
-0.404798455,0.06807139,1.739165413,1.090845027,1
-2.251848066,-0.073715424,0.505095592,1.747491356,0
-3.846923513,1.472218837,0.89798814,0.035669714,0
-1.680703865,1.609465182,0.358214106,0.495325489,1
-2.748699712,-1.3900673,2.55681627,2.297282447,0
0.693422035,0.701308156,0.60385951,1.567164684,1
-0.815174261,1.87312307,1.401494186,-3.250939076,1
1.555033195,-1.253830496,-1.246622327,-0.589853059,1
-0.967935598,-1.193722746,-0.122782626,-1.383236884,1
1.538812545,-1.209299533,1.572962234,-0.413415731,1
2.061365504,0.387993365,-1.544328168,3.52008681,1
-1.944176362,3.950713072,2.105970689,0.286420022,1
-2.187286899,0.172749746,-0.012879802,0.333468019,0
0.874626666,-4.350510182,-1.985316728,1.49751444,0
-2.749660963,-0.875878495,1.753561366,-0.773796446,1
-0.032135409,-0.711031528,1.530441595,-2.237087872,0
-0.083517126,-0.00728063,2.126599495,-2.321048257,1
-3.422046413,1.065531995,2.435373129,-1.043162492,1
-1.562730541,-0.127256543,4.489207368,0.532332799,0
-2.103942418,-1.392326205,-0.610525865,-0.084870675,0
-1.207448947,-1.210911866,-0.26670842,0.86145508,0
-0.636076384,4.377381576,-0.655860452,2.587461459,1
-3.526069166,-0.193728771,-0.282697872,1.773856809,0
-0.865415634,-3.097760939,-1.663617733,-1.179214331,0
2.509492887,-5.027305773,-0.257888163,2.322183456,0
-0.723779331,-1.271481053,2.582924246,3.096017152,1
-4.364770059,0.201829251,2.460493814,-1.456355525,1
1.454808067,-0.17407341,-2.639062935,-0.416706072,0
-1.497277787,-0.421731488,2.062775629,0.220939013,1
-1.889866246,2.37336173,-1.348579012,-3.30618379,1
0.622590345,-0.900256853,1.597765139,0.491481553,0
-0.604538219,1.381263385,-2.171926198,-1.473862079,0
0.688837191,-2.721858014,2.164849106,1.545986243,0
4.093132218,-2.732467987,1.731410868,1.572190431,1
3.136620455,-2.254804458,0.057672982,0.981282885,1
-0.438077175,-3.38307656,-0.306324307,3.399036129,0
-2.976331155,-1.213032738,1.015068867,3.34896357,0
-1.054740642,1.434243565,-0.272066899,-1.915304267,1
-0.285875326,-0.204662152,0.450107081,0.249464413,0
2.105450664,-2.725219879,2.09363866,0.43751497,0
-0.562327703,-0.86729569,-0.261085087,-0.865254657,1
-3.650937339,-0.773075719,-0.227982211,3.189224922,0
-1.20665853,1.380428695,-1.837667292,-3.504348319,1
-0.180285943,-0.918402703,1.004768418,-2.286394551,0
-0.67343172,-0.868918048,-0.915969836,2.003425952,1
-3.665572687,1.906633041,0.868752981,0.296769053,0
-1.163636873,-0.020166125,-1.354427839,0.17638486,0
-1.498383389,0.428513934,0.033630368,2.421253382,1
0.455105367,-2.872292136,-0.633656553,2.558788577,0
2.603956055,-4.185818231,-1.037755579,0.750245537,1
0.821891982,-0.520181158,-0.526847657,-0.874769789,1
1.06497889,-1.156282542,2.538195287,-0.831589934,1
0.670925442,-4.594956527,0.848239996,1.612066161,1
-0.494402206,-3.268363021,-1.75080707,1.087090588,0
-2.148437085,2.537166072,1.397432141,0.778869831,1
-7.151703059,1.673137533,-0.136146011,4.127709048,0
0.754702846,3.002987332,-0.005472002,2.332417583,1
0.661382721,1.135896851,0.265083536,1.043407423,1
1.132991657,-1.277652116,1.713443953,0.210441075,1
-1.294640788,-2.741857129,0.80334771,0.046404736,1
-1.011784956,0.772293969,-1.434231725,-0.775497047,0
1.703314715,-2.175297145,2.660547594,0.049495708,1
-2.901645744,0.52120402,2.15400696,1.206162746,0
3.014566471,-0.24429981,1.210399408,-1.507047907,1
-2.486229166,4.647456182,2.203325647,0.32886347,1
